image_path,circularity,aspect_ratio,convexity,solidity,extent,norm_central_moment_20,norm_central_moment_11,norm_central_moment_02,norm_central_moment_30
img_000001.jpg,0.8389824219556739,0.95,1.054147474451863,0.9592592592592593,0.6815789473684211,0.07779260486808076,0.0054697986377596685,0.0829208486630111,0.00013264652646682095
img_000002.jpg,0.5993807306919924,1.0769230769230769,1.0460247908543967,0.9207547169811321,0.5027472527472527,0.09672208461802169,0.0015585752785857328,0.094422387613778,-0.0015288996169000807
img_000003.jpg,0.39155991301351134,1.0612244897959184,1.3823499420729906,0.888747777495555,0.6866169544740973,0.10008672301481726,0.0023419694138999206,0.07308192146405033,-0.0012678433938210166
img_000004.jpg,0.07763752171330615,0.9523809523809523,2.2068944394114953,0.3864353312302839,0.2916666666666667,0.2029621217916563,-0.04655832178769102,0.33895752053424394,0.027517261156812738
img_000005.jpg,0.7853981633974483,1.0,1.0,1.0,0.9420415224913494,0.08333333333333333,0.0,0.08333333333333333,0.0
img_000006.jpg,0.33516155535135916,1.0952380952380953,1.451847305565666,0.8828828828828829,0.8369565217391305,0.08817259057704208,-0.002777402889819965,0.08495280549550535,-0.002881777124138124
img_000007.jpg,0.25605030958477104,1.048780487804878,1.5870413872165636,0.7380073800738007,0.5104934770277936,0.11568032887517145,-0.0037503557384545904,0.07803432769394913,0.004938227765190688
img_000008.jpg,0.7819075048934596,0.8775510204081632,1.0,1.0,0.9568106312292359,0.07291666666666666,0.0,0.09523809523809523,0.0
img_000009.jpg,0.5670813310190559,1.125,1.0537484016874021,0.9540788762830902,0.4905555555555556,0.09286256144864925,-0.001763804600196811,0.09711269733012722,-0.0024236052891664713
img_000010.jpg,0.3010734937339779,0.96,1.6061102010080048,0.8111490329920364,0.5941666666666666,0.10459986140786498,-0.021206526383153346,0.07369745189435638,-0.0007754571906956102
img_000011.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
img_000012.jpg,0.6528783445121558,1.1267605633802817,1.0896910128977475,0.9906871609403255,0.964524647887324,0.0958156934315576,5.685544051992758e-05,0.07349326987374302,-2.695062386664435e-05
img_000013.jpg,0.23998277214922029,6.0,1.0,1.0,0.4583333333333333,0.9166666666666654,0.0,0.0075757575757563235,1.8130444325150924e-14
img_000014.jpg,0.7797977844532109,1.0,1.0087348746061793,0.9982142857142857,0.9316666666666666,0.0831431778611641,-0.00028073209019146184,0.083347717782339,-1.4620632787927442e-05
img_000015.jpg,0.27116946341966347,0.9852941176470589,1.5582790323846165,0.8135782549335981,0.7193810359964882,0.09892267521985755,-0.01827874051767942,0.08041852492577174,-0.003565773801297636
img_000016.jpg,0.132074740963398,0.9473684210526315,1.7838495619280108,0.47255369928400953,0.2894736842105263,0.11173013564776334,-0.012868914060969133,0.11968163650815083,-0.005358321495443047
img_000017.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
img_000018.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
img_000019.jpg,0.49175519188119854,1.0,1.2392132487790337,0.9615041617122473,0.92918701522551,0.08513643275319696,0.004258277470928206,0.08430578315608793,-0.00043365894280815155
img_000020.jpg,0.4475126396436139,1.0943396226415094,1.3253190654670706,0.9219457013574661,0.7953806115810019,0.08761446822542815,-0.003979394153521483,0.07998337665771942,-0.0011853518888218656
img_000021.jpg,0.7733005239896718,1.15,1.0049311135496413,0.9994301994301994,0.9532608695652174,0.09620418987841246,-8.415282740423382e-05,0.07218510285382,3.3892416901226296e-05
img_000022.jpg,0.24545992169617023,0.8928571428571429,1.6197808427905962,0.8127009646302251,0.7221428571428572,0.08991138770010437,0.003192030859185282,0.12549340333073467,0.002646543077152331
img_000023.jpg,0.785336655200769,0.9827586206896551,1.0,1.0,0.9655172413793104,0.08187134502923976,0.0,0.08482142857142856,0.0
img_000024.jpg,0.7847570220395729,0.9452054794520548,1.0,1.0,0.9720071471113758,0.0787037037037037,0.0,0.08823529411764706,0.0
img_000025.jpg,0.5165348768038042,1.0833333333333333,1.1043307192136969,0.7807486631016043,0.46794871794871795,0.08193572231776453,0.03025546155795445,0.1149951173227837,-0.010729915860683921
img_000026.jpg,0.1709022628527573,0.9,1.709998086227716,0.5219885277246654,0.37916666666666665,0.12025394938086655,-0.02454752434626041,0.2569622673340693,-0.005394465635512921
img_000027.jpg,0.27475290617487863,6.666666666666667,1.0,1.0,0.625,0.782623868312758,-0.0021919341563777484,0.00882752263374601,0.002057879016848197
img_000028.jpg,0.5100855513932823,0.975,1.0994044203384403,0.8761061946902655,0.5394230769230769,0.10333802120498464,0.04330481909983638,0.10019771820491548,-0.014409160339232627
img_000029.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
img_000030.jpg,0.4406341825145423,0.5277777777777778,1.0690793738552553,0.92430426716141,0.4552266081871345,0.049047687897332576,0.03147418218743608,0.21127343050138794,-0.0031014215461761386
img_000031.jpg,0.5222189140414832,1.0441176470588236,1.2012520823827135,0.9547878012369375,0.9272990886495444,0.09106081327249552,-0.0005657434268172525,0.07878173232752941,0.0008670675657706333
img_000032.jpg,0.784844589627335,1.0535714285714286,1.0,1.0,0.965496368038741,0.0878787878787878,-4.5760290023460785e-17,0.07902298850574706,5.185294183320133e-17
img_000033.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
img_000034.jpg,0.4735061031042912,0.9130434782608695,1.231998056544795,0.8540268456375839,0.5269151138716356,0.07080377864175727,0.005438974738360266,0.10989263537645844,-0.0021507344693189067
img_000035.jpg,0.268531277844547,1.25,1.1105153992755374,0.6051567239635995,0.29925,0.12330445492582787,-0.07547074396518447,0.16997067841974842,0.062036539427919306
img_000036.jpg,0.17628475504484664,0.8765432098765432,1.9703364828933572,0.8508850885088509,0.739697443922796,0.09142644653891023,0.018627459334765135,0.0983975239606165,0.007146894586099834
img_000037.jpg,0.5978617999231275,0.9056603773584906,1.162240098296897,0.8904575163398692,0.6694182389937107,0.08335685871315969,0.0029444533628042555,0.07756411367902481,0.00040229755428324243
img_000038.jpg,0.25014760244469,1.058139534883721,1.695925696883381,0.8536690152947242,0.6347431638129313,0.08484101837163294,-0.018109909860471823,0.09122859415140751,-0.007504240055638048
img_000039.jpg,0.1669561813007912,0.75,1.7935604426727572,0.660031225604996,0.5823002754820936,0.09566598005128983,0.015733908693241237,0.1188175806371566,0.0020492393629894727
img_000040.jpg,0.30079424171884017,1.0,1.4729448637210505,0.8048187444739169,0.7582257392753019,0.08884821710122166,-0.0028535302717383002,0.09050207837390369,-0.0024493489015120413
img_000041.jpg,0.5257031515491722,0.8095238095238095,1.066902994090058,0.88268156424581,0.4425770308123249,0.07434510899633572,-0.010640638975821194,0.12603634465698133,-0.000999138167646632
img_000042.jpg,0.6513779437089271,1.1290322580645162,1.09230552431272,0.993258779264214,0.9732206861239119,0.09443933716376696,0.0006960123951010185,0.07367242880816083,-0.0002790474856834354
img_000043.jpg,0.1293191043435847,1.0714285714285714,1.998889149359937,0.6390041493775933,0.55,0.14334208699943973,0.04902176061824499,0.1415778540621591,0.027793974371162822
img_000044.jpg,0.8621794991875065,1.0,1.0294613156386332,0.9590909090909091,0.6242603550295858,0.0803650427777959,-0.001442793224689616,0.08001564461612988,-0.0012976534902150137
img_000045.jpg,0.2671009504379181,1.1818181818181819,1.6153017752003302,0.7765108323831242,0.5291375291375291,0.09903556082290942,-0.0095005694657785,0.07318262771805006,-0.005146769774234864
img_000046.jpg,0.5699426626480338,1.1129032258064515,1.143847666045492,0.9522661523625844,0.9233286582515194,0.1001430438741492,0.001063099364012401,0.072270018202752,0.0007789379754337203
img_000047.jpg,0.682246517628306,0.896551724137931,1.0638842108073059,0.9862401100791194,0.9505968169761273,0.07379745448985568,-0.0004971734549728963,0.09545579229101143,-0.00011666755720245413
img_000048.jpg,0.7839959448950524,1.087378640776699,1.0,1.0,0.9814493758668515,0.09068627450980392,0.0,0.07657657657657659,0.0
img_000049.jpg,0.5755634580250756,1.15,1.0501398694192385,0.9251559251559252,0.483695652173913,0.0901625209366971,-0.0027152431131327753,0.09961150001710099,-0.001293125518313731
img_000050.jpg,0.3456100783203441,5.5,1.034125153168749,0.9811320754716981,0.7878787878787878,0.5292120837711746,0.002960716399655015,0.013008731275907875,-0.005771372931957499
img_000051.jpg,0.7853981633974483,1.0,1.0,1.0,0.9322235434007135,0.08333333333333333,4.734978663957351e-17,0.08333333333333333,5.41140418737983e-17
img_000052.jpg,0.8974334462109154,1.0,1.0293057800559864,0.9750889679715302,0.6989795918367347,0.0807619244291495,-0.0008616410634141032,0.0788757146745531,-8.343557024052508e-05
img_000053.jpg,0.08512268835084402,0.5909090909090909,1.5369667684765629,0.3026706231454006,0.17832167832167833,0.11812575856947932,-0.03727764333979143,0.21517092889529113,-0.04065804067991322
img_000054.jpg,0.7162711864745047,1.1090909090909091,1.0397853846089882,0.9887345679012346,0.954843517138599,0.09314678702884423,0.001837204961931921,0.0745369398228562,-0.0005873842480060098
img_000055.jpg,0.40285840840365833,1.0454545454545454,1.3535963947642216,0.8613799562909772,0.6815711462450593,0.07805926903245622,0.009178531828486776,0.09953592862258527,-0.0006261881294670691
img_000056.jpg,0.7789295715888613,0.9838709677419355,1.0034232523815692,0.9986338797814208,0.9664198836594394,0.08204089974294936,0.0002251243530471223,0.08461608640563892,-6.105176754762478e-05
img_000057.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
img_000058.jpg,0.042389930745308016,0.9210526315789473,2.396413040127818,0.28251748251748254,0.22781954887218045,0.39643667019310447,-0.13283581840958106,0.44295119150185785,0.0673556575525318
img_000059.jpg,0.2762609373167624,0.9565217391304348,1.5005760172003866,0.7452326468344775,0.5363416776460255,0.07484874019684527,0.0029145464662138102,0.12118326412620332,0.0021117055999518362
img_000060.jpg,0.41380036220495686,1.019047619047619,1.367371428051672,0.9649050935408985,0.9433911882510013,0.08511123145764056,-0.003078943754121557,0.0824139717335583,0.0008073835483428008
img_000061.jpg,0.7736914340973565,1.0888888888888888,1.0042596348305284,0.9910907777510234,0.9333333333333333,0.0886865073163983,-0.0018071633769835137,0.07842981496155113,-5.2723139307657955e-05
img_000062.jpg,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
img_000063.jpg,0.37248852796468107,0.9722222222222222,1.3618922095367874,0.8798319327731092,0.830952380952381,0.08365198823762494,0.014099441585219558,0.08831894728643669,-0.004048937450797974
img_000064.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
img_000065.jpg,0.6110048628031812,1.0,1.1210388296416827,0.9776785714285714,0.9114149821640903,0.08513566421650197,0.002316181913854101,0.08299913584735878,-0.0009570149485681212
img_000066.jpg,0.21449122905697762,0.9411764705882353,1.5510227829753767,0.6552917903066271,0.6089154411764706,0.14626879618596408,-0.0007600208792790382,0.18626459434596648,-0.006958105099930459
img_000067.jpg,0.9068671847175803,1.0,1.0323617452830107,0.982225656877898,0.7556480380499405,0.07907480753638071,0.00034585774462694765,0.08020390513797368,-1.4772929450890326e-06
img_000068.jpg,0.35944766442951687,1.0161290322580645,1.4176268522283035,0.8352188151235487,0.7182539682539683,0.07767179885953271,-0.0004208801868101232,0.08755710764730322,-0.0018112240430035644
img_000069.jpg,0.1879633011356595,0.875,1.7052185157866695,0.6559714795008913,0.36507936507936506,0.09869136005406245,-0.023261741402061848,0.11315453668364135,-0.000878800868440931
img_000070.jpg,0.29671843601700804,1.0465116279069768,1.5268245155101858,0.7537964458804524,0.6028423772609819,0.08402491876857066,-0.004381153358728466,0.09057706274401058,0.0008759832617465863
img_000071.jpg,0.4179700385580488,1.6111111111111112,1.1050649285316467,0.6911764705882353,0.6302681992337165,0.2475057230681352,-0.00034011218558624076,0.051764860762739215,0.003511841898750188
img_000072.jpg,0.1640876349398858,1.0,1.8695978895544985,0.6890254926776351,0.6076211734693877,0.08003633746290224,-0.006371093286296257,0.09355496627315375,-0.0002558554343715066
img_000073.jpg,0.47213821786841004,1.1176470588235294,1.251339092035313,0.8407079646017699,0.5882352941176471,0.0766495925871932,0.0018430367238505422,0.0866929905557988,0.0025209471293876125
img_000074.jpg,0.5801190331093398,0.7959183673469388,1.1645891689211278,0.8714398734177216,0.576399790685505,0.08200162099831837,0.0034153546226232696,0.07790467241067084,-0.00040274531922535484
