image_path,lbp_entropy,lbp_energy,lbp_max,lbp_uniformity,glcm_contrast_0,glcm_contrast_1,glcm_homogeneity_0,glcm_homogeneity_1,glcm_correlation_0,glcm_correlation_1,glcm_energy_0,glcm_energy_1,gradient_mean_magnitude,gradient_std_magnitude,gradient_direction_entropy,gradient_direction_energy
img_000001.jpg,3.828545563965918,0.09087456597220328,0.20520833333331195,0.09087456597220328,0.2290322580645161,0.3146551724137931,0.8945161290322585,0.8594827586206898,0.9273843805485156,0.9019600323307284,0.4960556643226666,0.4536260376213276,88.27232583733948,86.75878096538646,2.926211067656541,0.13660156249997152
img_000002.jpg,3.7281703668331128,0.11108148879417581,0.2705167173252162,0.11108148879417581,0.17375886524822698,0.1827861579414375,0.9200354609929081,0.9149955634427687,0.9361527288825817,0.9326897805811862,0.5919052954952508,0.590687235164207,51.74129031342714,67.3066615121389,2.9508765969821438,0.1340276393814216
img_000003.jpg,3.7332574997718657,0.10451913527153792,0.2390109890109796,0.10451913527153792,0.4945978391356542,0.5472756410256412,0.8217922463102885,0.831905165912519,0.9499917024244946,0.9445977052658941,0.27181975086408183,0.27338913996604264,127.21911966776786,127.04216157869666,2.9744896528109477,0.1294406423359002
img_000004.jpg,3.5029284202707824,0.1468770192149723,0.33725667722950037,0.1468770192149723,0.15448658649398703,0.13922294172062905,0.9227567067530066,0.9320536540240517,0.8096770792700284,0.8284044412304288,0.6819135618245253,0.6887007961508074,40.500320449995264,46.97224945744863,2.9528291785312497,0.13325440740899686
img_000005.jpg,3.615198325124619,0.1366602411369359,0.3278546712802484,0.1366602411369359,0.5935828877005345,0.39572192513368987,0.8454545454545449,0.8695187165775402,0.7716784924007105,0.8391849620856295,0.6626060719134581,0.674588562329758,105.49833962476816,132.47814988898648,2.9422055401283145,0.1347026496330031
img_000006.jpg,3.722286891998992,0.10549522266372374,0.2375776397515405,0.10549522266372374,0.2285714285714286,0.648462354188759,0.8952380952380952,0.8426003944281029,0.9613112733797696,0.8910802511656888,0.3810377990656419,0.36619161546487045,102.35941458093697,134.4367382156068,2.9683549253346526,0.1304712181028546
img_000007.jpg,3.815556991571122,0.10132779700114544,0.2572549019607742,0.10132779700114544,0.22239999999999996,0.3429371748699481,0.904103529411765,0.8731327825247743,0.8381038725553681,0.7505021805864981,0.6116924717535767,0.588463912584933,74.66063860156666,74.81703187972997,2.971713564642528,0.12998016147634503
img_000008.jpg,3.677752384096916,0.12024397622316405,0.2933080208827578,0.12024397622316405,1.2337220602526728,0.9835271317829458,0.7091893900417312,0.7459929320565435,0.8674316311017096,0.8944901290483387,0.2750768732772709,0.2789481963613136,199.6418149089564,164.76562300404515,2.97678330089885,0.12906894526774507
img_000009.jpg,3.6776567330133556,0.11746001713363377,0.27969348659003435,0.11746001713363377,0.6238874533448178,0.5024425287356322,0.8573238677661847,0.8654217376605814,0.8110478135305486,0.8486242163209549,0.480301843793677,0.48658318432738806,93.4845893754492,132.99140945589397,2.9333679988843286,0.13600794551629472
img_000010.jpg,3.811477439936632,0.0911466888796186,0.19591836734692278,0.0911466888796186,0.17310924369747901,0.22773109243697484,0.9134453781512606,0.8901680672268909,0.8825761023160015,0.8438750777925627,0.563858658175314,0.5580069221440291,55.54626575469989,55.41418179836029,2.9750331002424226,0.12942940441480602
img_000011.jpg,3.4427751481378417,0.14612081500105445,0.3053665910808652,0.14612081500105445,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.665246102326201,6.715695905334834,2.818573595314964,0.15618863653631937
img_000012.jpg,3.646844264941204,0.10658432106724482,0.18943661971830653,0.10658432106724482,0.45409163843822425,0.4755357142857142,0.8413904124673584,0.858704347123465,0.9565295586437624,0.9544810050659281,0.3545523691183396,0.36826176169614877,130.1215593703254,136.0489602156785,2.852362593161866,0.15223331184288297
img_000013.jpg,3.6935528634341903,0.12080215419498255,0.29761904761901214,0.12080215419498255,0.1987654320987655,0.21428571428571433,0.9006172839506172,0.9017241379310345,0.6950540103519357,0.6767456758488147,0.5946306260749104,0.6008792202407159,46.05498137707431,49.870862997060954,2.920495789336183,0.1389314058956585
img_000014.jpg,3.629227277457101,0.12859753086416892,0.3099999999999655,0.12859753086416892,0.24597701149425277,0.6655172413793105,0.8770114942528731,0.7941379310344833,0.8908931082981718,0.6878117164963742,0.4570046138384446,0.4094528119721085,89.39559683550135,93.82590580302347,2.9244455312956967,0.13853827160490748
img_000015.jpg,3.6074478101016805,0.1162786619502755,0.24100087796312025,0.1162786619502755,0.5668449197860963,0.37625306304299394,0.8228059138093738,0.8591649371162693,0.9298458785595298,0.9544144307426946,0.37082543500162346,0.38078806591278114,105.82752569550391,135.23056155628637,2.9652474132140743,0.13086526002430587
img_000016.jpg,3.589288559045522,0.13812186509731733,0.32808510638296473,0.13812186509731733,0.3525835866261398,0.29565217391304355,0.8398610508033001,0.8662608695652174,0.6857533389325295,0.735594194568185,0.4954544293680394,0.5158889404375563,81.39478009851514,58.45453940430702,2.9586597462390194,0.13226545948391813
img_000017.jpg,3.5282213223070684,0.14069875399138052,0.3248299319727753,0.14069875399138052,0.04342162396873643,0.05815972222222221,0.9782891880156319,0.9709201388888887,0.813112476588341,0.7495875611358493,0.8521284337156583,0.8443737959727458,21.010074596263852,21.546466876199993,2.9788075628866597,0.12855212237955316
img_000018.jpg,3.5080795044479065,0.13920086495958833,0.3148148148147905,0.13920086495958833,0.05396825396825397,0.07142857142857142,0.9730158730158729,0.9642857142857144,0.7653001407980013,0.6829054140964482,0.847937785621211,0.8416733084611054,23.36811106538208,29.771390733783697,2.9333309388411832,0.13776720393230613
img_000019.jpg,3.703645930702981,0.10875643632305121,0.2536627405917767,0.10875643632305121,0.9801285797779078,0.7814143775569844,0.7842120852297221,0.8060611269639361,0.869923074401849,0.8956394142029599,0.3489442748000241,0.355650841912951,176.07102357923307,187.90491002917483,2.9356608076732753,0.13716476714689813
img_000020.jpg,3.5702181570121527,0.13454800850014964,0.314209274672999,0.13454800850014964,0.3442226255293407,0.36963097398669076,0.8565638233514821,0.8565638233514823,0.8859490810787413,0.8762809273794793,0.4837643720124138,0.4861240188326877,103.29095788951396,94.1356480294232,2.9803094814531357,0.12837312892611932
img_000021.jpg,3.5926358495325483,0.1331645793950706,0.31467391304346115,0.1331645793950706,0.6855555555555555,0.875139353400223,0.8004771241830063,0.7719916060069513,0.816729649004109,0.7674347171916388,0.3550130409706934,0.33829839691299873,146.7753289151053,141.48128081786177,2.9534203120556524,0.13384451795839752
img_000022.jpg,3.72415721320749,0.10581310713583045,0.25396825396822037,0.10581310713583045,1.3063186813186811,0.7599451303155005,0.6778684550743375,0.7908335350601148,0.8385193925747811,0.9043177892918824,0.24723557632684356,0.2990334880600469,208.25431773336797,175.14957022397235,2.8267832774836044,0.16109921334784796
img_000023.jpg,3.631256408841243,0.12659488385522777,0.3018753781004143,0.12659488385522777,0.20751231527093592,0.29855340104647604,0.9088054187192117,0.8806401969836878,0.9127618516890269,0.8751162638090022,0.5753502283757674,0.5671935924062561,73.7515664600406,81.44121783183004,2.971192711559856,0.12994961588838952
img_000024.jpg,3.2432118038889577,0.15261419279345337,0.29978161604128845,0.15261419279345337,0.4415793714746171,0.34440418679549123,0.8575058065127743,0.899537037037037,0.9498891569643031,0.9609038032776701,0.5140415936544228,0.5230007819187471,108.57745071825661,152.252148839539,2.346652540308658,0.2983074740665236
img_000025.jpg,3.748619149022156,0.10617984348957443,0.2563676633443933,0.10617984348957443,0.16222348269994327,0.14739229024943304,0.9195689166193987,0.9269841269841268,0.8080604135118818,0.82812416852106,0.6317052314584138,0.6456506719068297,44.461538960612124,47.40779840373041,2.96535807314746,0.13069882721430373
img_000026.jpg,3.4603834284704535,0.161675878684788,0.3654761904761687,0.161675878684788,0.06349206349206349,0.07743902439024394,0.9682539682539681,0.9627439024390245,0.7582260371959942,0.6950760223729993,0.8416702485593194,0.8390065538021872,43.54939962147757,53.18826430027131,2.9730933974900933,0.12970025510202537
img_000027.jpg,3.757599514185232,0.10664787623475562,0.26282051282049407,0.10664787623475562,0.1413919413919414,0.1710526315789474,0.9293040293040293,0.9162280701754385,0.7805320896165842,0.7324475989722895,0.6722179612903714,0.6687621761334929,42.088728967458295,46.72044068354365,2.9683814990670156,0.13049407066499222
img_000028.jpg,3.4679049492832403,0.15286054894356227,0.3447525039918661,0.15286054894356227,0.3853952394945634,0.37966500146929166,0.870189399026411,0.873869077457606,0.9416999002343496,0.941927460520955,0.4674384047835519,0.4760372336635127,75.62543024313764,105.27111997270698,2.9605262716783804,0.1318373863247252
img_000029.jpg,3.3971248815894657,0.15320297044199357,0.3233418367346836,0.15320297044199357,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.955198611665983,10.40242025361867,2.924194883955427,0.13858849502810444
img_000030.jpg,3.795430068782831,0.09651868953256751,0.21385648639094834,0.09651868953256751,0.2192730750836922,0.18317890235210257,0.9022547613019389,0.916678545972915,0.9253353780258454,0.9378072819915437,0.480099148433306,0.4841035928871009,59.45024373299097,73.35371573968169,2.9407777604169922,0.13530303258114457
img_000031.jpg,3.8589351017724054,0.09045257950549063,0.2141673570836741,0.09045257950549063,0.3962184873949579,0.3577885221778431,0.8366806722689076,0.8412865251208739,0.8522956388009275,0.8648900325181849,0.40346527897651197,0.404418757192599,103.01137050818096,82.59738124548011,2.978760619273271,0.12856205413189167
img_000032.jpg,3.489663330114275,0.13687715821748728,0.304782082324446,0.13687715821748728,0.48214285714285704,0.7374422187981511,0.836840770791075,0.8286063487858105,0.8864743253232769,0.8246277533208531,0.43395387143388464,0.43418673221094517,126.6826440233525,154.01125852248174,2.9502244832168816,0.13472883407886901
img_000033.jpg,3.5457821248692105,0.14507896442013657,0.33762200532385367,0.14507896442013657,0.042572463768115944,0.05986394557823129,0.9787137681159419,0.9700680272108844,0.8273335329939103,0.7467748727175285,0.8442043563774189,0.8410194540931205,21.030317882434062,24.621066023666984,2.942196180275767,0.134310373198301
img_000034.jpg,3.5953929676223835,0.13819684736637045,0.32941176470585004,0.13819684736637045,0.771717171717172,0.8752535496957399,0.7984167466520411,0.8052302368911365,0.8939919225533883,0.8767411715685602,0.40898863916822525,0.4303382994924904,112.83755940224256,153.89870265321102,2.9011107971103467,0.14331987697036788
img_000035.jpg,3.654153217999607,0.12173505829626911,0.29105029585797737,0.12173505829626911,0.44042232277526416,0.611236802413273,0.8415136190222695,0.8562681285531962,0.9463685237953209,0.9252769145205959,0.4121655834011171,0.41613868461204245,94.38470697638121,146.47313965119517,2.9069966953230364,0.14327667098489888
img_000036.jpg,3.7139775173312297,0.10525648227439668,0.23300295600764678,0.10525648227439668,0.9151675485008822,0.5123239436619715,0.7608040253138294,0.8325704225352107,0.8392747271262638,0.9102813926350557,0.3368915791428261,0.365045886235863,161.33824476615754,165.342634363363,2.9401565059031123,0.13487249395680445
img_000037.jpg,3.5852111831007716,0.12401991764817838,0.27853107344631983,0.12401991764817838,0.3835104854926746,0.3586206896551723,0.8499569089342143,0.8862068965517239,0.8789014972820278,0.8869523728460169,0.44138004776223067,0.4637185432668543,106.22073380724086,111.61044947770402,2.945038757561541,0.13440326853713053
img_000038.jpg,3.716747317551627,0.10994904809656603,0.257751937984493,0.10994904809656603,0.6713586291309671,1.0419117647058815,0.8099173518462165,0.7758532810825185,0.929162121165171,0.8906296719454849,0.33240438442603587,0.32134487662970296,156.3302323586024,170.31558336552615,2.958452849538922,0.13200673764158985
img_000039.jpg,3.6488392018479,0.12600723140494435,0.30397727272725544,0.12600723140494435,0.229020979020979,0.12151162790697673,0.8931818181818181,0.9392441860465118,0.720376495036947,0.8581382000228494,0.5685343476322238,0.6023072020631266,60.743937857654565,56.11758284579345,2.894196381093632,0.14315211776857878
img_000040.jpg,3.7830104162944114,0.10303131018745496,0.2540608079966575,0.10303131018745496,1.1619897959183678,0.826530612244898,0.7661678132791577,0.79104026225875,0.8319915143902972,0.8796141830204134,0.3203795408648558,0.32649019644296057,180.873460094867,179.0767453619737,2.956258079324625,0.13231974529562016
img_000041.jpg,3.5394690843660497,0.145110125152905,0.3374466065495806,0.145110125152905,0.130709426627794,0.11191860465116281,0.9346452866861031,0.9446220930232562,0.8308518044420491,0.8541479074891049,0.7316834801738462,0.7447843290631859,30.95414626930812,40.35121454797491,2.882895336503614,0.14770414076159852
img_000042.jpg,3.6507145504396634,0.12568048578355046,0.3025089605734736,0.12568048578355046,0.48397435897435914,0.5247412008281571,0.8381280198660872,0.828084979811322,0.8776539246357267,0.867299189741165,0.41333568010199034,0.4059705918486359,101.87525626262901,110.64849436065911,2.977413227864326,0.12901951623521152
img_000043.jpg,3.7575079252688,0.10681405895689064,0.26547619047615884,0.10681405895689064,0.355911330049261,0.3580246913580247,0.8530788177339901,0.8580246913580251,0.9544843711435786,0.9555814238451171,0.4151516009311352,0.41034203078446496,96.4250595607081,95.52172918167234,2.7842803957897964,0.17200680272104746
